order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel
O003596,2025-01-20,C0078,P1008,41,733.78,已完成,陈敏,展会线索
O003597,2025-03-13,C0054,P1015,29,86.03,已完成,李娜,经销
O003598,2025-04-08,C0023,P1006,12,2359.29,已完成,赵磊,经销
O003599,2025-05-01,C0030,P1006,10,2293.59,已完成,赵磊,经销
O003600,2025-06-20,C0043,P1010,4,579.22,已完成,刘洋,经销
O003601,2025-02-06,C0033,P1009,14,697.43,已完成,李娜,展会线索
O003602,2025-02-07,C0035,P1014,74,40.88,已完成,陈敏,直销
O003603,2025-08-05,C0002,P1005,13,1365.06,已完成,张伟,老客户复购
O003604,2025-10-30,C0042,P1008,34,708.74,已完成,陈敏,老客户复购
O003605,2025-06-15,C0066,P1004,6,687.64,已完成,张伟,直销
O003606,2025-03-27,C0105,P1002,5,981.71,已完成,赵磊,展会线索
O003607,2025-03-28,C0024,P1001,16,786.1,已完成,陈敏,展会线索
O003608,2025-01-19,C0057,P1007,17,987.11,已完成,李娜,经销
O003609,2025-10-06,C0050,P1003,3,1641.53,已完成,刘洋,展会线索
O003610,2025-04-18,C0007,P1010,35,637.9,已完成,刘洋,老客户复购
O003611,2025-04-16,C0118,P1008,13,762.16,已完成,王强,直销
O003612,2025-02-22,C0003,P1006,5,2443.88,已完成,王强,老客户复购
O003613,2025-12-04,C0091,P1005,16,1334.59,已完成,赵磊,经销
O003614,2025-04-25,C0050,P1001,17,800.22,已完成,王强,展会线索
O003615,2025-08-27,C0092,P1016,57,96.33,已完成,刘洋,直销
O003616,2025-08-18,C0002,P1010,39,562.58,已完成,赵磊,展会线索
O003617,2025-01-28,C0062,P1006,16,2356.99,已取消,刘洋,老客户复购
O003618,2025-03-25,C0067,P1013,7,167.71,已完成,赵磊,展会线索
O003619,2025-11-12,C0049,P1006,15,2200.3,已完成,刘洋,老客户复购
O003620,2025-06-10,C0084,P1007,10,1051.54,已完成,陈敏,展会线索
O003621,2025-05-28,C0111,P1007,6,1014.81,已完成,李娜,经销
O003622,2025-07-04,C0118,P1002,13,1020.07,已完成,王强,老客户复购
O003623,2025-01-11,C0113,P1016,76,89.84,已完成,李娜,老客户复购
O003624,2025-01-05,C0062,P1002,5,965.96,已完成,陈敏,直销
O003625,2025-08-21,C0025,P1013,37,155.45,已完成,王强,老客户复购
O003626,2025-02-15,C0066,P1005,9,1475.41,已完成,刘洋,直销
O003627,2025-02-17,C0050,P1007,3,1003.24,已完成,赵磊,老客户复购
O003628,2025-01-05,C0065,P1016,80,89.35,已完成,李娜,展会线索
O003629,2025-11-27,C0011,P1011,7,434.95,已完成,陈敏,直销
O003630,2025-08-28,C0030,P1004,6,694.08,已完成,王强,展会线索
O003631,2025-01-26,C0038,P1002,14,984.25,已完成,赵磊,经销
O003632,2025-04-12,C0030,P1011,21,464.43,已完成,赵磊,直销
O003633,2025-07-13,C0093,P1013,31,177.73,已完成,赵磊,老客户复购
O003634,2025-06-12,C0021,P1004,9,632.75,已取消,陈敏,经销
O003635,2025-05-04,C0116,P1012,33,370.52,已完成,王强,老客户复购
O003636,2025-03-09,C0041,P1011,43,479.26,已完成,李娜,经销
O003637,2025-09-29,C0073,P1011,14,469.66,已完成,李娜,直销
O003638,2025-09-15,C0005,P1012,23,363.2,已完成,刘洋,直销
O003639,2025-02-04,C0101,P1012,38,354.19,已完成,赵磊,展会线索
O003640,2025-10-15,C0009,P1007,11,1050.77,已完成,张伟,经销
O003641,2025-04-25,C0083,P1013,43,168.86,已完成,刘洋,老客户复购
O003642,2025-09-16,C0101,P1005,3,1396.53,退货,张伟,老客户复购
O003643,2025-03-23,C0009,P1006,10,2337.09,已完成,张伟,经销
O003644,2025-05-23,C0118,P1003,11,1637.2,已完成,张伟,展会线索
O003645,2025-03-16,C0069,P1012,41,338.09,已完成,张伟,经销
O003646,2025-04-04,C0046,P1013,37,168.56,已完成,赵磊,老客户复购
O003647,2025-01-23,C0088,P1011,35,500.5,已完成,刘洋,展会线索
O003648,2025-07-08,C0044,P1004,5,695.6,已完成,陈敏,老客户复购
O003649,2025-09-23,C0067,P1013,27,167.35,已完成,王强,老客户复购
O003650,2025-01-04,C0108,P1012,24,382.66,已完成,陈敏,老客户复购
O003651,2025-06-18,C0058,P1003,15,1682.19,已完成,王强,直销
O003652,2025-08-29,C0091,P1016,84,98.85,已完成,张伟,老客户复购
O003653,2025-12-07,C0023,P1008,8,723.61,已取消,赵磊,直销
O003654,2025-06-22,C0049,P1014,59,39.1,已完成,李娜,老客户复购
O003655,2025-10-16,C0014,P1013,28,170.42,已完成,刘洋,老客户复购
O003656,2025-07-18,C0069,P1011,31,466.26,已取消,陈敏,直销
O003657,2025-03-22,C0037,P1001,6,691.45,已完成,李娜,展会线索
O003658,2025-12-17,C0020,P1001,15,763.61,已完成,刘洋,直销
O003659,2025-12-04,C0045,P1006,15,2390.58,已取消,李娜,展会线索
O003660,2025-02-23,C0075,P1003,5,1642.75,已完成,张伟,直销
O003661,2025-11-10,C0063,P1004,8,709.16,已完成,刘洋,展会线索
O003662,2025-11-25,C0100,P1004,3,708.64,已完成,李娜,老客户复购
O003663,2025-09-21,C0090,P1010,16,608.86,已完成,王强,经销
O003664,2025-09-24,C0043,P1004,5,713.84,已完成,王强,经销
O003665,2025-03-24,C0014,P1012,40,358.35,已完成,刘洋,直销
O003666,2025-09-23,C0030,P1016,17,94.54,已完成,陈敏,展会线索
O003667,2025-01-21,C0040,P1001,11,794.27,已完成,王强,直销
O003668,2025-02-01,C0107,P1003,12,1452.01,已完成,刘洋,展会线索
O003669,2025-02-18,C0048,P1013,8,159.81,已完成,陈敏,展会线索
O003670,2025-10-04,C0081,P1006,8,2153.02,已完成,李娜,经销
O003671,2025-03-09,C0003,P1004,12,678.53,已完成,陈敏,经销
O003672,2025-11-25,C0027,P1013,23,178.09,已完成,王强,老客户复购
O003673,2025-02-02,C0084,P1009,38,696.52,已完成,张伟,展会线索
O003674,2025-08-31,C0062,P1001,2,740.05,已完成,李娜,展会线索
O003675,2025-09-21,C0036,P1012,22,369.47,已完成,李娜,经销
O003676,2025-09-12,C0088,P1002,11,1026.85,已完成,张伟,经销
O003677,2025-08-12,C0012,P1007,9,1041.45,已完成,王强,展会线索
O003678,2025-01-25,C0020,P1010,32,544.44,已完成,李娜,直销
O003679,2025-03-22,C0072,P1014,113,38.58,已完成,张伟,经销
O003680,2025-07-01,C0001,P1014,89,39.93,退货,李娜,展会线索
O003681,2025-11-17,C0112,P1009,13,726.87,已完成,王强,经销
O003682,2025-09-10,C0007,P1009,29,688.94,已完成,赵磊,经销
O003683,2025-09-25,C0001,P1010,37,634.6,已完成,张伟,老客户复购
O003684,2025-06-28,C0037,P1003,8,1484.02,已完成,王强,直销
O003685,2025-05-01,C0038,P1010,7,593.25,退货,张伟,直销
O003686,2025-08-25,C0105,P1002,10,943.74,已完成,王强,展会线索
O003687,2025-05-11,C0015,P1004,10,678.98,已完成,刘洋,展会线索
O003688,2025-01-29,C0113,P1007,2,918.88,已完成,陈敏,老客户复购
O003689,2025-09-10,C0052,P1014,59,39.34,已完成,刘洋,经销
O003690,2025-03-11,C0088,P1003,1,1586.96,已完成,刘洋,直销
O003691,2025-11-17,C0042,P1016,46,97.4,已完成,张伟,老客户复购
O003692,2025-05-03,C0011,P1014,93,38.65,已完成,陈敏,展会线索
O003693,2025-05-01,C0102,P1012,16,370.85,已完成,李娜,老客户复购
O003694,2025-11-20,C0050,P1007,16,1014.86,已取消,张伟,经销
O003695,2025-09-22,C0023,P1001,17,785.05,已完成,王强,直销
O003696,2025-02-11,C0069,P1011,10,470.22,已完成,赵磊,展会线索
O003697,2025-01-27,C0081,P1008,40,652.32,已完成,陈敏,老客户复购
O003698,2025-03-16,C0118,P1011,6,508.99,已完成,李娜,直销
O003699,2025-12-29,C0010,P1008,37,641.11,已完成,刘洋,经销
O003700,2025-12-11,C0038,P1001,10,764.1,已完成,王强,老客户复购
O003701,2025-09-26,C0098,P1004,6,669.51,已完成,王强,经销
O003702,2025-10-09,C0025,P1006,4,2316.21,已完成,王强,展会线索
O003703,2025-11-03,C0115,P1010,11,588.74,已完成,李娜,老客户复购
O003704,2025-07-02,C0048,P1008,38,670.5,已取消,王强,直销
O003705,2025-10-14,C0070,P1016,115,93.18,已取消,刘洋,老客户复购
O003706,2025-02-11,C0080,P1002,12,1039.58,已完成,李娜,经销
O003707,2025-08-24,C0053,P1009,15,697.72,已完成,张伟,经销
O003708,2025-02-08,C0049,P1013,32,158.69,已完成,张伟,老客户复购
O003709,2025-05-19,C0114,P1009,13,678.89,已完成,赵磊,展会线索
O003710,2025-10-08,C0001,P1014,100,40.62,已完成,赵磊,经销
O003711,2025-12-03,C0067,P1005,14,1445.03,已完成,王强,直销
O003712,2025-05-22,C0038,P1011,15,494.14,已完成,张伟,展会线索
O003713,2025-05-07,C0013,P1008,15,685.08,已完成,陈敏,老客户复购
O003714,2025-10-28,C0071,P1004,6,673.82,已完成,李娜,老客户复购
O003715,2025-09-11,C0036,P1005,2,1455.8,已完成,张伟,老客户复购
O003716,2025-05-13,C0065,P1012,11,338.18,已完成,刘洋,经销
O003717,2025-11-07,C0085,P1001,14,755.13,已完成,王强,经销
O003718,2025-10-12,C0094,P1010,24,636.87,已完成,王强,展会线索
O003719,2025-04-26,C0092,P1001,5,772.6,已完成,赵磊,直销
O003720,2025-01-04,C0013,P1012,29,356.15,已完成,王强,直销
O003721,2025-04-30,C0009,P1012,21,358.71,已完成,刘洋,老客户复购
O003722,2025-10-09,C0072,P1008,9,684.85,已完成,赵磊,直销
O003723,2025-02-25,C0006,P1001,6,743.59,已取消,刘洋,直销
O003724,2025-09-14,C0006,P1011,26,475.98,已完成,赵磊,展会线索
O003725,2025-08-03,C0084,P1003,9,1653.77,已完成,李娜,经销
O003726,2025-05-03,C0095,P1010,20,592.59,已完成,李娜,展会线索
O003727,2025-06-19,C0107,P1009,33,648.96,已完成,刘洋,展会线索
O003728,2025-12-24,C0019,P1014,85,39.34,已完成,李娜,直销
O003729,2025-05-16,C0098,P1015,88,81.02,已取消,刘洋,经销
O003730,2025-04-07,C0092,P1004,3,686.12,已完成,张伟,展会线索
O003731,2025-08-30,C0062,P1008,21,644.07,已完成,李娜,经销
O003732,2025-12-22,C0043,P1012,42,366.93,已完成,刘洋,老客户复购
O003733,2025-05-03,C0013,P1006,12,2328.75,已完成,刘洋,经销
O003734,2025-05-09,C0118,P1011,38,510.09,已完成,陈敏,经销
O003735,2025-07-19,C0017,P1002,2,1019.63,已完成,李娜,老客户复购
O003736,2025-06-19,C0101,P1011,43,490.82,已完成,陈敏,展会线索
O003737,2025-01-04,C0071,P1006,15,2309.94,已完成,赵磊,展会线索
O003738,2025-09-20,C0114,P1004,15,718.71,已完成,李娜,直销
O003739,2025-12-07,C0069,P1006,10,2419.73,已取消,王强,展会线索
O003740,2025-09-23,C0006,P1001,11,740.04,已取消,王强,经销
O003741,2025-04-25,C0120,P1015,88,74.73,已完成,张伟,经销
O003742,2025-07-20,C0071,P1013,25,149.43,已完成,王强,直销
O003743,2025-01-28,C0094,P1003,3,1590.08,已完成,陈敏,经销
O003744,2025-06-23,C0031,P1011,13,439.9,已完成,陈敏,展会线索
O003745,2025-06-13,C0018,P1012,14,335.66,已完成,刘洋,经销
O003746,2025-07-24,C0027,P1007,2,1053.03,已完成,王强,经销
O003747,2025-09-21,C0044,P1012,32,357.46,已完成,陈敏,直销
O003748,2025-02-28,C0006,P1002,4,1001.98,已完成,王强,老客户复购
O003749,2025-11-30,C0082,P1004,16,670.43,已完成,陈敏,展会线索
O003750,2025-09-15,C0058,P1011,11,476.97,已完成,陈敏,展会线索
O003751,2025-12-04,C0064,P1016,80,87.37,已完成,张伟,老客户复购
O003752,2025-12-30,C0020,P1012,26,321.71,已完成,李娜,老客户复购
O003753,2025-12-07,C0113,P1009,34,686.11,已完成,张伟,老客户复购
O003754,2025-12-30,C0026,P1005,10,1265.93,已完成,李娜,经销
O003755,2025-08-20,C0081,P1012,32,334.58,已完成,刘洋,直销
O003756,2025-01-21,C0048,P1015,100,76.48,已取消,赵磊,老客户复购
O003757,2025-10-02,C0058,P1008,28,701.87,已完成,赵磊,直销
O003758,2025-05-31,C0100,P1014,112,39.37,已取消,张伟,展会线索
O003759,2025-04-05,C0016,P1010,37,616.22,已完成,刘洋,老客户复购
O003760,2025-03-22,C0057,P1005,2,1343.58,已完成,赵磊,直销
O003761,2025-07-15,C0035,P1008,11,715.32,已完成,赵磊,经销
O003762,2025-04-19,C0005,P1005,3,1386.04,已完成,李娜,经销
O003763,2025-02-01,C0111,P1002,3,918.81,已完成,陈敏,经销
O003764,2025-03-11,C0089,P1004,5,624.21,已完成,李娜,老客户复购
O003765,2025-04-23,C0024,P1007,16,1017.15,已完成,李娜,经销
O003766,2025-05-08,C0073,P1005,13,1339.8,已取消,张伟,直销
O003767,2025-09-06,C0015,P1004,17,669.21,已完成,赵磊,直销
O003768,2025-03-31,C0089,P1004,11,626.57,已完成,陈敏,直销
O003769,2025-07-15,C0106,P1006,13,2247.67,已完成,王强,直销
O003770,2025-05-08,C0097,P1008,24,684.97,已完成,刘洋,经销
O003771,2025-01-26,C0103,P1007,14,1046.08,已完成,刘洋,直销
O003772,2025-05-24,C0120,P1013,27,168.58,已完成,陈敏,展会线索
O003773,2025-12-12,C0104,P1012,18,371.87,已完成,刘洋,老客户复购
O003774,2025-11-13,C0014,P1011,4,494.13,已完成,张伟,直销
O003775,2025-09-07,C0095,P1016,111,102.08,已完成,刘洋,展会线索
O003776,2025-09-30,C0102,P1008,8,751.77,已完成,刘洋,经销
O003777,2025-05-29,C0031,P1014,111,39.95,已完成,赵磊,展会线索
O003778,2025-12-13,C0058,P1004,10,736.23,已完成,赵磊,老客户复购
O003779,2025-08-26,C0083,P1013,41,165.32,已完成,陈敏,直销
O003780,2025-03-23,C0102,P1002,6,1029.04,已完成,陈敏,经销
O003781,2025-09-13,C0036,P1004,5,723.94,已完成,刘洋,展会线索
O003782,2025-08-29,C0057,P1004,12,668.76,已完成,陈敏,直销
O003783,2025-03-21,C0023,P1011,7,456.3,已完成,陈敏,老客户复购
O003784,2025-01-03,C0038,P1008,41,752.94,已完成,刘洋,经销
O003785,2025-07-11,C0037,P1004,5,616.83,已完成,陈敏,展会线索
O003786,2025-02-28,C0006,P1011,26,442.89,已取消,赵磊,直销
O003787,2025-07-01,C0073,P1010,16,580.02,已完成,赵磊,直销
O003788,2025-07-09,C0094,P1005,11,1403.99,已完成,李娜,展会线索
O003789,2025-12-16,C0057,P1004,7,706.76,已完成,赵磊,直销
O003790,2025-02-11,C0013,P1011,27,491.6,已完成,王强,经销
O003791,2025-01-11,C0044,P1010,43,634.35,已完成,张伟,直销
O003792,2025-09-28,C0067,P1014,69,41.18,已完成,李娜,展会线索
O003793,2025-04-22,C0081,P1007,7,936.44,已完成,张伟,经销
O003794,2025-01-04,C0053,P1001,5,802.06,已完成,陈敏,经销
O003795,2025-04-04,C0105,P1012,8,348.21,已完成,陈敏,老客户复购
O003796,2025-03-20,C0029,P1001,1,769.37,已完成,刘洋,老客户复购
O003797,2025-03-14,C0079,P1005,6,1254.87,已完成,张伟,老客户复购
O003798,2025-01-31,C0044,P1013,6,171.16,已完成,赵磊,展会线索
O003799,2025-10-18,C0011,P1010,21,542.34,已完成,王强,经销
O003800,2025-02-08,C0091,P1003,14,1475.68,已完成,陈敏,展会线索
O003801,2025-12-31,C0119,P1011,23,452.54,已完成,刘洋,经销
O003802,2025-06-03,C0046,P1016,106,97.31,已完成,刘洋,展会线索
O003803,2025-05-01,C0025,P1002,11,923.89,已完成,刘洋,直销
O003804,2025-12-12,C0077,P1001,3,767.53,已取消,陈敏,直销
O003805,2025-01-16,C0049,P1009,44,671.33,已完成,张伟,经销
O003806,2025-02-27,C0011,P1002,10,984.47,已完成,张伟,经销
O003807,2025-12-10,C0060,P1003,7,1562.44,已完成,张伟,直销
O003808,2025-07-03,C0084,P1007,6,1051.81,已完成,陈敏,经销
O003809,2025-11-10,C0035,P1013,17,162.91,已完成,赵磊,展会线索
O003810,2025-10-22,C0078,P1002,2,1024.73,已完成,赵磊,展会线索
O003811,2025-10-06,C0034,P1013,42,157.96,已完成,王强,直销
O003812,2025-06-11,C0016,P1003,10,1619.33,已完成,王强,老客户复购
O003813,2025-08-31,C0111,P1003,11,1593.33,已完成,赵磊,老客户复购
O003814,2025-10-28,C0046,P1001,4,799.99,已完成,李娜,经销
O003815,2025-06-08,C0054,P1012,38,364.78,已完成,刘洋,经销
O003816,2025-08-25,C0061,P1001,3,779.01,已完成,刘洋,老客户复购
O003817,2025-05-09,C0104,P1008,28,758.24,已完成,王强,展会线索
O003818,2025-05-30,C0035,P1013,30,171.5,已完成,王强,经销
O003819,2025-05-22,C0058,P1009,7,715.01,已完成,刘洋,展会线索
O003820,2025-12-28,C0062,P1009,19,627.71,已完成,陈敏,经销
O003821,2025-03-20,C0035,P1002,11,1067.63,已完成,张伟,直销
O003822,2025-08-11,C0109,P1012,25,329.71,已完成,李娜,经销
O003823,2025-01-02,C0033,P1001,10,789.05,已完成,赵磊,展会线索
O003824,2025-08-29,C0018,P1014,22,39.99,已完成,张伟,展会线索
O003825,2025-11-26,C0096,P1005,11,1305.18,已完成,张伟,老客户复购
O003826,2025-07-08,C0004,P1005,10,1441.54,已完成,李娜,老客户复购
O003827,2025-08-11,C0033,P1001,14,801.85,已完成,李娜,老客户复购
O003828,2025-11-14,C0064,P1001,7,693.2,已完成,陈敏,老客户复购
O003829,2025-01-08,C0114,P1001,3,772.05,已完成,陈敏,老客户复购
O003830,2025-09-10,C0011,P1015,113,76.86,已完成,刘洋,经销
O003831,2025-04-07,C0053,P1011,30,492.71,已完成,李娜,直销
O003832,2025-12-20,C0110,P1013,12,167.0,已完成,王强,经销
O003833,2025-09-02,C0026,P1012,22,336.26,已完成,张伟,经销
O003834,2025-08-16,C0115,P1003,7,1589.76,已完成,赵磊,展会线索
O003835,2025-08-13,C0105,P1003,3,1517.5,已完成,赵磊,老客户复购
O003836,2025-03-08,C0112,P1011,15,495.09,已取消,刘洋,展会线索
O003837,2025-05-24,C0021,P1014,67,39.04,已完成,张伟,经销
O003838,2025-10-12,C0011,P1009,15,651.35,退货,张伟,经销
O003839,2025-09-15,C0043,P1010,27,578.55,已完成,陈敏,直销
O003840,2025-09-01,C0044,P1013,39,175.49,已完成,张伟,经销
O003841,2025-08-25,C0106,P1012,6,326.37,已完成,陈敏,展会线索
O003842,2025-05-22,C0081,P1002,9,940.25,已完成,王强,老客户复购
O003843,2025-08-16,C0079,P1003,11,1573.36,已完成,张伟,经销
O003844,2025-04-09,C0020,P1001,10,778.46,已完成,陈敏,展会线索
O003845,2025-05-04,C0065,P1015,61,73.33,已完成,王强,老客户复购
O003846,2025-09-04,C0034,P1001,17,756.96,已完成,王强,直销
O003847,2025-10-11,C0024,P1002,5,1062.0,已完成,李娜,经销
O003848,2025-11-29,C0050,P1010,29,594.23,已取消,王强,经销
O003849,2025-03-09,C0087,P1013,25,173.84,已完成,赵磊,展会线索
O003850,2025-09-03,C0043,P1002,9,1038.44,已完成,王强,直销
O003851,2025-04-05,C0061,P1015,115,82.4,已完成,陈敏,老客户复购
O003852,2025-07-14,C0066,P1013,19,173.82,已完成,王强,展会线索
O003853,2025-01-01,C0002,P1007,9,923.75,已完成,王强,展会线索
O003854,2025-08-26,C0001,P1004,6,678.2,已完成,赵磊,经销
O003855,2025-09-13,C0056,P1004,2,666.9,已完成,李娜,直销
O003856,2025-01-16,C0049,P1003,9,1563.37,已完成,王强,经销
O003857,2025-12-29,C0052,P1015,91,84.07,已完成,王强,老客户复购
O003858,2025-09-26,C0097,P1012,44,364.34,已完成,王强,老客户复购
O003859,2025-08-13,C0046,P1008,31,714.09,已完成,张伟,老客户复购
O003860,2025-07-10,C0035,P1010,11,636.25,已完成,王强,展会线索
O003861,2025-12-26,C0066,P1004,12,692.42,已完成,刘洋,老客户复购
O003862,2025-01-22,C0097,P1002,15,912.72,已完成,张伟,直销
O003863,2025-09-28,C0102,P1003,17,1633.52,已完成,陈敏,展会线索
O003864,2025-04-28,C0090,P1004,6,694.75,已完成,陈敏,直销
O003865,2025-04-27,C0035,P1002,12,1004.71,已完成,张伟,经销
O003866,2025-02-02,C0101,P1006,9,2353.14,已完成,李娜,经销
O003867,2025-04-06,C0092,P1003,15,1605.91,已完成,张伟,直销
O003868,2025-02-04,C0021,P1009,7,636.64,已完成,刘洋,直销
O003869,2025-06-25,C0084,P1004,11,710.7,已完成,赵磊,老客户复购
O003870,2025-12-15,C0014,P1008,29,691.83,退货,李娜,直销
O003871,2025-09-04,C0068,P1011,3,504.77,已完成,刘洋,老客户复购
O003872,2025-10-21,C0006,P1012,3,359.99,已完成,李娜,老客户复购
O003873,2025-04-25,C0053,P1010,9,619.95,已完成,刘洋,展会线索
O003874,2025-06-17,C0033,P1004,6,684.09,已完成,刘洋,直销
O003875,2025-10-14,C0108,P1010,14,614.74,已完成,赵磊,经销
