order_id,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost
O003718,7652.32,1655.36,1513.37,378.07,263.08
O003719,1781.14,448.24,286.05,109.41,25.86
O003720,5860.58,1312.45,1403.82,356.29,102.83
O003721,4595.37,801.61,808.39,271.4,103.57
O003722,3204.32,624.57,565.9,293.42,120.87
O003723,2039.57,496.96,358.54,124.47,75.33
O003724,6847.26,1747.03,1407.27,458.04,68.17
O003725,8611.73,1801.01,1294.09,305.87,292.54
O003726,6027.59,1136.73,972.65,267.61,156.76
O003727,12599.9,2915.6,2517.62,692.44,364.74
O003728,2061.7,393.58,311.58,99.91,18.04
O003729,4363.32,827.8,819.02,135.67,94.82
O003730,1012.59,269.63,255.34,52.99,18.26
O003731,7301.49,1726.51,1222.82,583.16,107.91
O003732,8209.84,2003.75,1414.41,607.79,115.77
O003733,14930.18,3153.57,2850.49,601.67,201.21
O003734,10201.85,2020.98,1839.2,616.02,163.68
O003735,965.37,243.38,173.76,96.08,37.2
O003736,10757.98,2203.68,2173.96,705.02,213.52
O003737,17321.11,3879.73,3761.3,622.08,542.56
O003738,5782.94,1345.55,904.83,194.72,133.2
O003739,12688.31,2998.92,2371.64,484.05,380.08
O003740,4026.86,1011.19,785.09,268.69,116.31
O003741,4400.24,971.36,711.21,245.07,119.66
O003742,2334.62,518.06,496.81,142.46,21.86
O003743,2326.9,485.36,525.69,233.64,55.96
O003744,3662.54,708.36,720.16,100.8,41.03
O003745,3115.46,765.7,581.93,126.37,55.29
O003746,1102.86,206.95,183.6,89.49,40.08
O003747,6343.27,1695.72,1398.14,263.97,186.88
O003748,1912.1,354.72,359.17,166.49,31.56
O003749,5767.29,1101.43,1024.96,242.73,134.9
O003750,2741.31,618.14,503.67,215.7,81.3
O003751,4179.83,1176.67,960.68,255.53,85.03
O003752,5223.52,1455.53,822.86,328.19,105.49
O003753,13644.06,2743.99,2518.79,956.01,133.28
O003754,6129.39,1300.46,1066.1,192.74,181.6
O003755,7051.91,1788.46,1274.66,265.42,192.27
O003756,4931.08,1102.43,814.72,357.91,58.71
O003757,9143.2,2457.22,1959.65,464.31,296.03
O003758,2652.93,649.92,445.26,70.09,55.78
O003759,11905.02,2235.02,2113.51,546.63,118.57
O003760,1391.31,251.08,286.17,72.91,24.63
O003761,4108.23,917.21,812.41,327.23,79.58
O003762,1988.52,400.47,441.21,149.59,35.97
O003763,1469.65,320.54,268.48,44.67,51.4
O003764,1934.69,415.91,342.32,86.09,28.15
O003765,8454.61,1593.52,1936.28,344.34,263.36
O003766,8289.78,1701.61,1700.44,727.69,276.95
O003767,5917.13,1286.02,1399.14,458.63,178.5
O003768,3849.65,996.91,723.08,200.21,64.19
O003769,14570.17,3347.26,2328.33,904.55,463.87
O003770,8988.17,1565.45,1467.05,530.9,124.21
O003771,6897.98,1606.76,1472.49,640.1,292.42
O003772,2598.61,496.6,539.82,153.85,53.54
O003773,4045.96,919.25,798.91,103.16,120.33
O003774,1099.35,216.84,184.75,33.35,11.39
O003775,6328.04,1208.51,1431.82,504.04,115.95
O003776,2753.1,584.24,441.59,96.83,70.86
O003777,2695.78,660.58,560.78,164.08,79.13
O003778,3632.85,707.68,763.08,347.67,38.98
O003779,3650.23,769.07,599.42,155.17,72.93
O003780,2955.89,710.49,648.99,118.67,33.47
O003781,1706.82,472.99,296.06,126.84,30.46
O003782,5024.35,812.0,925.68,171.6,67.71
O003783,1886.43,407.59,431.02,96.45,25.51
O003784,14444.31,3153.27,3157.02,1473.43,541.61
O003785,1782.34,359.68,418.92,87.92,51.05
O003786,7346.26,1580.18,1316.01,454.8,91.07
O003787,4879.74,1012.25,801.49,337.38,126.54
O003788,7504.18,1858.24,1220.54,653.12,162.33
O003789,2586.07,647.63,436.91,178.27,60.38
O003790,7417.7,1717.23,1551.09,332.87,206.6
O003791,13344.82,2890.24,2405.91,725.73,140.34
O003792,1494.3,289.82,354.01,128.16,50.27
O003793,3831.78,727.71,707.11,306.61,107.48
O003794,1618.68,385.15,262.67,99.55,46.26
O003795,1787.41,401.34,306.81,89.62,48.08
O003796,339.28,81.9,60.41,24.46,4.13
O003797,4146.74,722.66,667.15,200.83,108.25
O003798,572.98,103.36,84.96,44.12,16.11
O003799,6733.41,1537.83,1389.1,321.93,157.77
O003800,10984.46,2043.53,1965.79,845.33,268.36
O003801,6220.33,1243.51,921.44,166.74,199.24
O003802,6285.77,1167.29,957.64,161.27,87.36
O003803,4959.57,1020.66,1122.13,419.01,63.16
O003804,1080.12,236.83,169.02,94.14,14.48
O003805,15853.6,3205.79,3886.66,1164.87,329.92
O003806,4845.32,917.41,1075.47,387.83,131.86
O003807,5483.8,1244.1,1201.3,481.45,87.14
O003808,3013.76,579.88,529.83,170.53,34.28
O003809,1528.41,390.12,352.88,42.4,14.14
O003810,875.79,237.85,176.86,101.25,37.53
O003811,4109.44,740.2,744.87,330.23,48.0
O003812,7587.14,1575.36,1380.64,747.77,223.77
O003813,11525.48,1976.05,1623.05,748.56,342.84
O003814,1459.4,311.61,229.24,52.98,27.11
O003815,7828.69,1529.66,1358.43,248.46,178.19
O003816,1183.51,257.71,187.86,90.03,42.62
O003817,10527.57,2324.22,1511.29,551.79,388.39
O003818,2813.64,568.15,647.62,218.94,82.49
O003819,2803.47,657.27,463.54,177.36,88.26
O003820,6849.84,1393.2,1175.9,259.98,78.1
O003821,5341.56,1283.46,827.93,466.16,169.17
O003822,5100.0,1052.43,905.9,334.43,80.69
O003823,3381.49,633.44,806.46,326.23,95.41
O003824,534.29,102.93,105.08,22.59,8.55
O003825,7594.2,1802.65,1268.23,256.25,148.79
O003826,6820.86,1235.12,1375.2,665.15,110.83
O003827,6268.8,899.48,1023.21,479.19,131.02
O003828,2603.38,442.86,487.09,136.11,57.82
O003829,1054.95,238.16,175.73,89.84,12.25
O003830,4920.96,1176.29,1048.19,213.84,115.3
O003831,7918.29,1661.84,1640.07,717.3,182.73
O003832,1156.89,223.32,241.31,75.57,29.25
O003833,4915.47,928.63,846.2,132.47,117.56
O003834,6792.28,1131.7,951.85,423.46,68.26
O003835,2950.63,507.75,432.08,101.54,59.69
O003836,3670.87,948.02,810.46,351.67,109.02
O003837,1554.7,378.58,264.4,93.77,33.46
O003838,5626.11,1057.42,996.3,242.3,154.99
O003839,8766.95,1647.93,1286.33,781.02,240.06
O003840,3813.94,692.3,796.78,297.49,49.77
O003841,1202.31,260.3,213.58,96.23,20.45
O003842,4322.97,1045.16,764.8,329.1,55.99
O003843,10509.79,2193.44,1356.58,493.25,291.76
O003844,3566.05,893.64,531.11,326.88,141.98
O003845,2654.31,655.61,516.31,75.04,50.4
O003846,6073.39,1554.2,1217.8,578.89,87.81
O003847,2211.63,614.85,528.69,123.37,76.01
O003848,8678.43,1958.68,2005.46,702.23,147.8
O003849,2248.02,473.97,506.6,139.74,83.71
O003850,4357.36,823.89,913.84,305.73,82.3
O003851,5283.48,1435.54,1038.75,380.8,115.19
O003852,1723.06,439.93,395.66,57.85,30.33
O003853,4708.93,975.71,1032.05,158.09,141.06
O003854,2881.3,445.88,391.69,87.09,35.76
O003855,711.51,174.47,141.58,26.79,16.65
O003856,7012.12,1389.63,1399.96,309.07,98.99
O003857,4178.86,913.15,927.86,237.95,47.57
O003858,9471.92,2053.43,1661.79,690.58,117.28
O003859,11532.65,2270.53,2069.69,1052.01,363.46
O003860,3147.19,775.96,595.01,229.54,112.99
O003861,4347.16,806.7,855.64,131.65,84.97
O003862,6911.76,1642.34,1349.35,278.17,259.9
O003863,13042.97,2646.9,3007.49,1274.36,198.62
O003864,2225.27,498.6,362.15,96.59,56.09
O003865,5399.63,1408.34,876.56,566.55,212.29
O003866,11071.96,2166.23,2280.21,642.91,307.22
O003867,10941.09,2858.54,1720.9,944.3,419.85
O003868,2707.76,520.16,463.13,147.16,44.31
O003869,3692.55,728.64,869.24,140.17,147.91
O003870,10075.04,2510.01,1630.91,951.55,110.49
O003871,735.95,145.34,125.22,48.52,25.48
O003872,612.83,155.69,138.39,50.53,7.82
O003873,2600.1,522.54,498.88,179.27,66.53
O003874,2095.96,510.66,390.48,114.16,27.02
O003875,4336.16,1017.08,928.73,401.4,141.92
O003876,11532.85,2403.78,2775.9,1094.59,429.41
O003877,8158.34,1603.82,1778.46,305.26,156.44
O003878,7011.27,1645.14,1368.81,396.76,169.76
O003879,10372.98,2116.78,2192.8,994.92,284.1
O003880,3643.24,809.14,550.73,214.88,37.11
O003881,6700.63,1469.53,1050.81,381.64,207.54
O003882,3708.46,1014.6,893.38,292.2,118.34
O003883,10371.95,2261.75,2467.47,560.45,130.02
O003884,5402.97,1383.12,1045.94,219.41,171.79
O003885,553.82,127.56,90.45,23.04,7.3
O003886,5817.48,1442.9,1247.07,286.31,210.77
O003887,2962.4,595.91,709.2,161.24,106.94
O003888,3359.11,679.58,738.78,150.53,38.18
O003889,1082.05,226.95,240.42,87.08,28.36
O003890,2041.41,464.36,446.87,67.04,38.42
O003891,3318.07,682.11,649.59,93.33,84.61
O003892,11391.24,3104.18,1923.64,999.81,226.38
O003893,1337.61,334.75,197.2,68.66,52.63
O003894,2233.39,550.48,367.48,146.8,23.1
O003895,12506.52,2520.86,2313.35,433.58,300.26
O003896,13909.33,3042.52,2960.16,604.65,505.68
O003897,8549.2,1905.46,1326.86,636.72,85.96
O003898,17017.18,3358.25,2600.36,602.77,564.73
O003899,8655.22,1666.45,1958.55,313.8,252.3
O003900,15883.64,3921.57,2847.02,814.66,402.74
O003901,2969.08,447.55,525.38,209.89,63.67
O003902,4381.93,1105.18,966.0,373.86,140.71
O003903,13325.85,2587.56,2031.97,1079.86,167.94
O003904,12579.47,3021.43,2312.11,591.95,279.5
O003905,10154.59,2421.82,1529.13,867.07,293.69
O003906,4425.82,984.3,926.49,202.08,68.58
O003907,5567.37,1198.39,709.09,289.17,84.08
O003908,1561.02,380.52,309.64,87.61,27.25
O003909,5120.43,950.57,1056.62,165.11,158.82
O003910,9479.15,2146.15,1909.65,736.15,212.61
O003911,1577.37,326.77,256.28,63.09,14.59
O003912,5853.48,1373.63,936.64,178.0,146.11
O003913,5723.84,1441.75,1074.85,501.76,71.39
O003914,2895.54,776.32,444.1,150.34,46.63
O003915,7351.19,1493.05,1661.96,640.21,237.56
O003916,1029.38,279.86,224.8,58.11,13.56
O003917,3028.37,721.98,473.4,168.36,97.39
O003918,3563.33,754.1,841.92,142.75,141.96
O003919,8662.24,1780.36,1303.31,255.67,173.55
O003920,1334.11,288.35,278.82,88.87,31.4
O003921,3956.46,903.64,854.92,153.08,102.41
O003922,6566.68,1694.92,1261.86,354.1,153.89
O003923,5006.69,1038.95,1000.16,436.34,74.34
O003924,10899.62,2875.81,2021.97,1081.17,200.62
O003925,2260.32,427.88,542.88,184.67,69.07
O003926,4977.8,1395.0,1219.52,316.08,159.09
O003927,7753.47,1558.62,1151.12,672.87,180.14
O003928,6496.3,1383.45,919.89,376.98,184.58
O003929,4725.56,1099.08,829.84,442.08,228.18
O003930,9936.6,2354.25,1802.44,705.0,267.25
O003931,7794.76,1919.84,1565.46,830.23,293.47
O003932,2182.0,519.05,531.97,249.76,55.65
O003933,1124.04,234.74,174.34,94.21,38.9
O003934,699.98,126.43,155.52,46.12,8.91
O003935,2001.16,404.43,442.17,121.51,32.98
O003936,847.0,211.1,128.89,32.6,19.62
O003937,11840.52,2414.82,2241.03,1062.89,428.42
O003938,790.09,181.48,160.72,43.07,17.75
O003939,9037.88,2167.11,1399.24,355.98,302.64
O003940,640.44,133.39,122.81,34.6,8.75
O003941,14769.71,3651.18,2613.55,1132.34,195.43
O003942,7400.37,2035.6,1726.25,595.65,84.94
O003943,4462.47,1169.36,753.15,332.89,105.45
O003944,11345.74,1969.26,1551.62,406.06,242.98
O003945,3378.4,772.52,654.85,248.06,48.12
O003946,11565.41,2479.14,2519.91,946.52,170.98
O003947,4787.25,1297.86,999.18,143.95,174.43
O003948,887.51,183.61,174.22,63.64,9.67
O003949,9279.58,1968.44,2127.56,728.75,189.78
O003950,12924.46,2704.96,2528.2,1147.51,300.97
O003951,3472.08,796.14,517.99,253.37,43.86
O003952,14323.7,3335.96,3266.59,636.05,515.87
O003953,1476.84,259.51,316.95,68.46,17.68
O003954,751.65,150.71,144.25,43.36,10.35
O003955,10771.48,1924.98,1759.07,1043.54,419.09
O003956,6704.04,1305.61,1256.98,592.09,78.44
O003957,6549.34,1798.2,1292.95,267.97,105.99
O003958,437.7,77.99,57.3,34.3,13.1
O003959,2681.88,532.58,522.01,111.38,43.78
O003960,1501.85,336.35,273.16,48.61,50.62
O003961,2023.3,501.45,333.16,148.31,24.37
O003962,1827.08,371.64,273.72,107.79,22.0
O003963,10872.16,1914.66,1673.18,482.5,113.6
O003964,5335.33,1160.09,894.75,429.93,56.84
O003965,20030.6,4804.73,3008.3,629.08,227.75
O003966,7496.58,1768.84,1515.12,541.41,121.52
O003967,2029.55,302.21,344.45,79.56,25.0
O003968,840.51,202.83,154.63,72.03,29.36
O003969,7563.93,1532.25,1582.59,690.05,204.36
O003970,4006.36,787.52,867.47,148.56,81.44
O003971,20177.81,4798.04,3546.04,2018.33,790.84
O003972,9491.1,1720.25,1419.7,562.35,285.73
O003973,4736.1,1187.06,986.22,373.92,106.7
O003974,2846.93,535.15,466.18,218.22,46.53
O003975,5897.86,1007.71,1065.01,268.26,202.81
O003976,1274.79,237.79,205.73,92.84,41.3
O003977,2683.71,672.06,405.85,177.07,73.36
O003978,4383.76,1143.41,1074.66,477.88,89.29
O003979,5118.07,1176.57,859.04,517.48,79.39
O003980,6852.47,1101.41,1053.88,191.54,92.89
O003981,10662.4,2583.8,1578.44,376.85,295.5
O003982,19894.64,3806.82,3227.69,685.34,274.97
O003983,608.39,152.28,151.15,30.3,24.36
O003984,3888.08,1012.51,848.87,280.29,91.17
O003985,1120.41,225.4,179.84,90.54,30.89
O003986,616.49,168.57,118.52,34.98,19.73
O003987,3736.27,840.67,636.42,342.94,135.87
O003988,9996.77,2260.16,1655.34,877.16,358.59
O003989,7125.32,1474.82,1230.9,362.42,116.67
O003990,10218.82,2431.91,1740.33,377.49,92.16
O003991,2360.82,622.52,531.37,163.06,68.94
O003992,2417.8,503.83,446.22,97.99,79.64
O003993,439.87,114.38,76.87,23.73,19.99
O003994,4171.02,991.79,686.38,133.63,106.69
O003995,7475.55,1440.09,1667.31,523.17,125.7
O003996,4062.48,1041.12,907.31,146.16,74.04
O003997,3625.42,777.71,662.48,322.32,106.56
O003998,2783.52,443.55,324.7,69.25,54.04
O003999,17002.06,3270.61,4057.14,1296.27,238.0
O004000,7478.43,1775.03,1259.9,257.43,205.15
O004001,7185.13,1879.99,1129.22,423.99,100.45
O004002,1635.55,428.0,296.91,47.93,25.28
O004003,7371.62,1725.01,1184.33,556.86,164.99
O004004,1406.07,340.78,280.59,117.02,27.22
O004005,4440.26,1058.88,881.63,203.27,165.27
O004006,2048.9,529.63,342.9,178.53,62.28
O004007,746.38,138.58,131.38,28.64,10.97
O004008,2859.43,781.0,617.54,130.85,97.18
O004009,4760.66,1196.51,1067.64,415.0,86.94
O004010,3972.52,770.07,774.47,307.63,52.65
O004011,3847.11,805.18,647.81,110.63,129.77
O004012,3953.59,1077.57,848.9,266.59,126.48
O004013,5260.2,1108.87,849.29,370.45,140.89
O004014,2201.43,528.85,428.37,182.34,56.53
O004015,2022.4,428.31,434.46,104.5,42.06
O004016,5821.48,1276.65,1382.82,255.96,76.53
O004017,12464.56,2741.32,2075.81,710.63,303.59
O004018,4065.1,1013.04,740.11,257.39,116.6
O004019,8742.03,1678.65,1501.86,612.82,312.84
O004020,3571.42,792.09,812.45,187.16,108.71
O004021,9432.76,2345.04,2140.46,621.28,152.38
O004022,12042.9,3095.89,2715.01,555.86,118.6
O004023,1872.77,321.24,227.54,114.62,24.77
O004024,8898.33,2423.76,2038.46,566.44,286.09
O004025,12161.71,3410.55,2813.47,1085.93,186.05
O004026,3027.41,755.29,529.0,261.32,69.42
O004027,5653.27,1075.73,1381.32,501.54,72.18
O004028,10783.06,2367.74,1944.54,907.04,300.79
O004029,11811.56,2846.8,2397.87,819.25,374.18
O004030,5225.07,996.74,1054.16,339.98,203.1
O004031,2900.72,528.73,500.83,226.34,93.38
O004032,8127.13,1447.62,1189.57,502.65,316.2
O004033,2214.1,551.19,430.38,197.01,42.82
O004034,10747.81,3021.97,1952.09,979.85,360.14
O004035,1719.88,356.37,323.91,137.5,18.52
O004036,2414.22,584.3,402.99,107.17,60.64
O004037,17251.0,4227.16,4206.64,531.02,649.42
O004038,5200.45,1253.15,1184.32,372.86,68.68
O004039,6125.01,1616.67,1098.79,497.0,162.57
O004040,728.41,187.28,161.14,57.58,16.21
O004041,4877.69,1145.74,1131.11,393.09,218.66
O004042,3026.3,875.94,688.89,282.86,64.23
O004043,2345.7,453.95,393.95,91.18,33.7
O004044,6323.99,1297.19,1074.23,544.96,179.39
O004045,4277.11,801.35,930.23,228.86,50.7
O004046,2948.36,603.24,520.69,179.33,88.97
O004047,12330.93,2377.27,2388.86,442.72,404.43
O004048,3057.0,681.17,497.56,107.04,42.55
O004049,10069.08,2176.85,1659.58,1036.2,408.6
O004050,10875.07,1974.12,2365.47,367.71,141.33
O004051,2437.2,544.89,452.81,88.23,28.37
O004052,1109.74,222.9,177.82,56.56,9.8
O004053,2480.74,492.15,495.73,171.05,80.33
O004054,12442.51,2860.23,3051.91,1005.12,487.79
O004055,555.93,122.18,90.35,42.13,15.71
O004056,2401.23,572.53,483.92,144.64,49.0
O004057,1376.96,379.13,335.01,82.85,20.88
O004058,5201.74,1002.96,871.74,352.3,99.91
O004059,7964.95,1995.59,1941.0,385.72,207.88
O004060,4251.21,861.91,593.58,172.48,56.85
O004061,2522.16,531.95,547.94,115.59,79.63
O004062,1784.89,427.96,380.48,126.36,25.03
O004063,7643.12,1588.9,1586.58,235.23,170.23
O004064,7394.06,1649.03,1660.54,507.15,158.57
O004065,667.95,161.13,112.97,36.53,20.94
O004066,6706.65,1243.31,1303.43,547.75,139.83
O004067,4935.86,1211.93,771.68,254.79,81.86
O004068,7985.8,1625.66,1792.7,766.85,170.56
O004069,3412.01,890.72,722.32,280.15,102.25
O004070,3844.04,694.79,595.91,198.1,90.92
O004071,4938.12,1208.72,1055.52,191.38,133.91
O004072,12534.97,3348.58,2149.09,536.56,474.46
O004073,1105.32,270.52,174.94,81.54,26.9
O004074,15050.14,3403.74,3204.68,859.95,203.51
O004075,5985.14,1464.35,969.97,247.08,167.11
O004076,5799.4,1167.08,1374.75,220.3,108.51
O004077,8789.3,1970.02,1613.46,812.33,257.51
O004078,1469.33,316.88,291.6,43.8,51.17
O004079,19360.5,4878.49,4420.58,1581.41,269.26
O004080,2109.93,391.56,464.44,146.02,33.64
O004081,1549.78,313.31,239.39,101.08,27.69
O004082,5542.85,1098.32,1041.46,493.95,111.78
O004083,6610.59,1307.82,1575.49,520.07,100.51
O004084,1737.69,465.22,351.75,97.46,41.62
O004085,4104.2,1039.63,873.25,340.54,123.55
O004086,7695.61,1565.28,1886.11,276.46,292.78
O004087,7072.4,1453.92,1216.79,285.02,74.95
O004088,9209.58,1649.86,2077.58,435.76,290.33
O004089,14077.4,3422.3,2719.95,513.36,474.56
O004090,2610.11,440.84,424.69,216.18,98.57
O004091,3310.42,643.58,520.69,134.99,36.36
O004092,10927.93,2439.15,2145.73,487.88,292.02
O004093,3572.07,773.0,702.7,137.24,123.38
O004094,3975.15,1026.47,797.57,272.54,125.83
O004095,6294.23,1257.23,1205.67,328.91,127.27
O004096,13093.59,2285.61,2999.68,555.05,229.56
O004097,5542.39,938.57,1243.93,151.22,63.32
O004098,1664.12,378.1,338.78,51.55,16.86
O004099,4034.51,876.61,1005.36,220.84,126.9
O004100,6240.02,1209.7,1301.25,451.93,190.76
O004101,3691.52,753.18,583.15,247.77,59.44
O004102,3309.25,734.33,711.9,226.34,107.71
O004103,4295.98,993.46,669.2,273.84,98.18
O004104,11684.87,2750.79,2312.64,407.3,444.74
O004105,1405.27,380.12,291.0,109.67,30.1
O004106,2645.66,547.9,558.81,115.46,76.29
O004107,9308.77,2378.09,1712.55,496.59,344.52
O004108,7925.47,1824.77,1756.41,260.87,115.22
O004109,1414.6,245.24,212.2,92.78,21.34
O004110,853.07,165.82,153.59,25.37,28.74
O004111,3466.56,909.56,701.03,170.93,58.75
O004112,15506.08,4000.62,2495.92,590.01,334.88
O004113,738.51,188.58,143.51,25.89,28.34
O004114,1472.39,358.65,313.71,50.41,15.01
O004115,1617.91,456.43,379.88,62.09,45.01
O004116,1952.69,259.75,272.11,99.9,19.53
O004117,4280.83,751.39,944.08,124.46,145.41
O004118,3658.88,906.75,824.58,205.07,85.4
O004119,4232.38,977.5,741.33,376.2,121.45
O004120,1314.25,321.6,256.03,107.05,23.57
O004121,11549.24,2219.65,2875.78,645.12,194.38
O004122,8415.57,1729.18,1433.34,526.32,88.11
O004123,3055.28,652.34,600.91,134.86,69.73
O004124,1774.61,402.76,322.76,97.0,35.1
O004125,10003.59,2309.73,1827.6,452.51,290.89
O004126,2106.96,385.51,306.18,106.94,49.34
O004127,6148.35,1607.28,1224.55,262.67,214.15
O004128,8934.15,1799.17,1620.38,307.47,282.92
O004129,615.46,154.78,137.75,22.66,12.42
O004130,4172.87,1069.87,630.55,222.56,155.58
O004131,6396.25,1274.05,1337.21,351.14,164.05
O004132,9603.38,2068.99,1791.44,418.52,285.81
O004133,8161.22,1576.4,1401.8,727.5,177.01
O004134,7072.41,1519.37,1174.87,308.87,195.48
O004135,11198.18,2468.44,1830.6,491.17,130.68
O004136,3899.88,936.89,781.7,207.02,166.79
O004137,12868.07,3263.45,2196.68,579.84,331.67
O004138,1006.91,196.46,176.15,49.54,28.05
O004139,3725.45,750.44,618.6,318.27,54.08
O004140,2262.97,578.64,374.84,64.16,70.03
O004141,3500.69,738.68,698.03,158.95,136.96
O004142,3539.76,833.99,753.55,220.37,90.05
O004143,7245.08,1739.95,1194.55,416.94,60.83
O004144,7031.26,1381.16,1517.85,309.26,220.79
O004145,8206.58,2211.93,1596.73,669.74,217.64
O004146,11000.8,2522.26,2201.91,457.84,237.18
O004147,8605.89,1606.55,1891.34,398.7,187.91
O004148,5754.47,1171.17,923.14,340.95,79.13
O004149,2604.46,468.23,604.33,238.1,46.67
O004150,3844.46,751.4,918.21,283.32,112.82
O004151,12617.85,3105.58,2661.97,1053.21,454.59
O004152,9382.74,1884.49,2100.43,682.98,181.01
O004153,10903.59,2646.72,1997.27,974.73,160.22
O004154,4875.81,947.17,748.86,448.18,85.51
O004155,12734.46,2490.99,2821.06,470.65,125.51
O004156,1117.58,203.48,245.31,101.5,14.42
O004157,14642.56,2741.24,2639.51,688.65,352.98
O004158,3961.09,718.63,661.01,232.64,49.55
O004159,1575.64,328.82,357.9,116.3,32.79
O004160,6087.75,1498.52,1302.36,235.99,109.77
O004161,3352.7,722.25,598.01,241.64,30.29
O004162,2033.78,402.45,337.4,112.8,75.06
O004163,11115.47,2339.2,1865.73,877.27,119.7
O004164,7810.45,1746.5,1575.01,721.47,317.32
O004165,2819.88,503.12,378.94,136.42,83.54
O004166,2565.56,561.23,523.76,166.49,53.19
O004167,2697.13,601.04,542.26,209.57,83.39
O004168,2674.11,657.31,597.16,116.82,102.51
O004169,1144.66,301.31,196.78,87.1,15.36
O004170,1037.48,202.82,183.32,94.75,12.67
O004171,1205.02,292.96,192.75,44.14,16.77
O004172,20631.47,5261.42,4507.87,1950.45,539.74
O004173,2807.3,542.12,491.14,157.24,31.11
O004174,1692.05,292.41,346.11,76.35,13.3
O004175,860.57,186.66,209.35,57.77,19.92
O004176,11338.07,2570.92,1830.45,1043.63,186.43
O004177,642.07,153.06,115.28,39.65,17.58
O004178,2263.81,553.36,510.74,135.17,36.56
O004179,3313.76,899.1,620.47,107.64,35.79
O004180,2113.22,422.78,429.58,109.7,71.16
O004181,1661.22,348.14,359.67,79.9,37.99
O004182,1870.59,362.08,322.24,105.85,72.3
O004183,713.83,143.18,174.34,60.32,18.66
